camera,segment,kind,frame,onnx_score,native_score,score_delta,iou
lfw,all,rgb,rgb/Ibrahim_Jaafari_0001.ppm,0.941803,0.941803,0.000e0,1.000000
lfw,all,rgb,rgb/Ibrahim_Jaafari_0002.ppm,0.926522,0.926522,1.192e-7,1.000000
lfw,all,rgb,rgb/Ibrahim_Rugova_0001.ppm,0.947536,0.947536,0.000e0,1.000000
lfw,all,rgb,rgb/Idi_Amin_0001.ppm,0.844143,0.844143,0.000e0,0.999999
lfw,all,rgb,rgb/Ignacio_Antonio_Velasco_0001.ppm,0.920547,0.920547,0.000e0,1.000000
lfw,all,rgb,rgb/Ignatius_Wang_0001.ppm,0.929380,0.929380,0.000e0,1.000000
lfw,all,rgb,rgb/Igor_Ivanov_0001.ppm,0.896031,0.896031,5.960e-8,1.000000
lfw,all,rgb,rgb/Igor_Ivanov_0002.ppm,0.954299,0.954299,0.000e0,1.000000
lfw,all,rgb,rgb/Igor_Ivanov_0003.ppm,0.930781,0.930781,1.192e-7,1.000000
lfw,all,rgb,rgb/Igor_Ivanov_0004.ppm,0.940659,0.940659,0.000e0,1.000000
lfw,all,rgb,rgb/Igor_Ivanov_0005.ppm,0.926117,0.926117,0.000e0,1.000000
lfw,all,rgb,rgb/Igor_Ivanov_0006.ppm,0.926577,0.926577,1.192e-7,1.000000
lfw,all,rgb,rgb/Igor_Ivanov_0007.ppm,0.969612,0.969612,0.000e0,0.999999
lfw,all,rgb,rgb/Igor_Ivanov_0008.ppm,0.923311,0.923311,0.000e0,1.000000
lfw,all,rgb,rgb/Igor_Ivanov_0009.ppm,0.943607,0.943607,0.000e0,1.000000
lfw,all,rgb,rgb/Igor_Ivanov_0010.ppm,0.932040,0.932040,0.000e0,1.000000
lfw,all,rgb,rgb/Igor_Ivanov_0011.ppm,0.936431,0.936431,0.000e0,1.000000
lfw,all,rgb,rgb/Igor_Ivanov_0012.ppm,0.909314,0.909314,0.000e0,1.000000
lfw,all,rgb,rgb/Igor_Ivanov_0013.ppm,0.944599,0.944599,0.000e0,1.000000
lfw,all,rgb,rgb/Igor_Ivanov_0014.ppm,0.969102,0.969102,1.192e-7,1.000000
lfw,all,rgb,rgb/Igor_Ivanov_0015.ppm,0.909586,0.909586,0.000e0,1.000000
lfw,all,rgb,rgb/Igor_Ivanov_0016.ppm,0.966595,0.966595,0.000e0,1.000000
lfw,all,rgb,rgb/Igor_Ivanov_0017.ppm,0.926090,0.926090,0.000e0,1.000000
lfw,all,rgb,rgb/Igor_Ivanov_0018.ppm,0.975998,0.975998,0.000e0,1.000000
lfw,all,rgb,rgb/Igor_Ivanov_0019.ppm,0.967778,0.967778,1.192e-7,1.000000
lfw,all,rgb,rgb/Igor_Ivanov_0020.ppm,0.910295,0.910295,1.192e-7,1.000000
lfw,all,rgb,rgb/Igor_Trunov_0001.ppm,0.912834,0.912834,2.384e-7,1.000000
lfw,all,rgb,rgb/Ilan_Goldfajn_0001.ppm,0.930236,0.930236,1.192e-7,1.000000
lfw,all,rgb,rgb/Ilan_Ramon_0001.ppm,0.915495,0.915495,0.000e0,1.000000
lfw,all,rgb,rgb/Ilan_Ramon_0002.ppm,0.933035,0.933035,0.000e0,1.000000
lfw,all,rgb,rgb/Ilan_Ramon_0003.ppm,0.962910,0.962910,0.000e0,1.000000
lfw,all,rgb,rgb/Ilham_Aliev_0001.ppm,0.972329,0.972329,0.000e0,1.000000
lfw,all,rgb,rgb/Ilie_Nastase_0001.ppm,0.922707,0.922707,5.960e-8,1.000000
lfw,all,rgb,rgb/Imad_Khadduri_0001.ppm,0.920213,0.920213,1.192e-7,1.000000
lfw,all,rgb,rgb/Imad_Moustapha_0001.ppm,0.952646,0.952646,1.192e-7,1.000000
lfw,all,rgb,rgb/Imad_Moustapha_0002.ppm,0.942712,0.942712,0.000e0,1.000000
lfw,all,rgb,rgb/Imam_Samudra_0001.ppm,0.795874,0.795874,0.000e0,0.999999
lfw,all,rgb,rgb/Imelda_Marcos_0001.ppm,0.939445,0.939445,0.000e0,0.999999
lfw,all,rgb,rgb/Imran_Khan_0001.ppm,0.931849,0.931849,0.000e0,1.000000
lfw,all,rgb,rgb/Imre_Kertasz_0001.ppm,0.910583,0.910583,0.000e0,1.000000
lfw,all,rgb,rgb/Inam-ul-Haq_0001.ppm,0.903851,0.903851,1.192e-7,1.000000
lfw,all,rgb,rgb/Inam-ul-Haq_0002.ppm,0.876030,0.876030,5.960e-8,1.000000
lfw,all,rgb,rgb/Infanta_Cristina_0001.ppm,0.914408,0.914409,1.192e-7,1.000000
lfw,all,rgb,rgb/Inga_Hall_0001.ppm,0.931548,0.931548,0.000e0,1.000000
lfw,all,rgb,rgb/Ingrid_Betancourt_0001.ppm,0.946159,0.946159,0.000e0,1.000000
lfw,all,rgb,rgb/Inocencio_Arias_0001.ppm,0.906706,0.906706,5.960e-8,1.000000
lfw,all,rgb,rgb/Inocencio_Arias_0002.ppm,0.929020,0.929020,2.384e-7,1.000000
lfw,all,rgb,rgb/Intisar_Ajouri_0001.ppm,0.952740,0.952740,0.000e0,1.000000
lfw,all,rgb,rgb/Intisar_Ajouri_0002.ppm,0.910092,0.910092,1.192e-7,1.000000
lfw,all,rgb,rgb/Intisar_Ajouri_0003.ppm,0.963485,0.963485,0.000e0,1.000000
lfw,all,rgb,rgb/Ion_Iliescu_0001.ppm,0.879052,0.879052,1.192e-7,0.999999
lfw,all,rgb,rgb/Ion_Tiriac_0001.ppm,0.903293,0.903293,0.000e0,1.000000
lfw,all,rgb,rgb/Ira_Einhorn_0001.ppm,0.936413,0.936413,0.000e0,1.000000
lfw,all,rgb,rgb/Iran_Brown_0001.ppm,0.963526,0.963526,0.000e0,1.000000
lfw,all,rgb,rgb/Irene_Kahn_0001.ppm,0.965896,0.965896,0.000e0,1.000000
lfw,all,rgb,rgb/Irfan_Ahmed_0001.ppm,0.900942,0.900942,1.788e-7,1.000000
lfw,all,rgb,rgb/Irina_Framtsova_0001.ppm,0.965654,0.965654,1.192e-7,1.000000
lfw,all,rgb,rgb/Irina_Lobacheva_0001.ppm,0.931801,0.931801,1.192e-7,0.999999
lfw,all,rgb,rgb/Irina_Yatchenko_0001.ppm,0.934041,0.934041,0.000e0,1.000000
lfw,all,rgb,rgb/Irv_Nathan_0001.ppm,0.964577,0.964577,1.192e-7,1.000000
lfw,all,rgb,rgb/Irwan_Fadzi_Idris_0001.ppm,0.914346,0.914345,1.192e-7,1.000000
lfw,all,rgb,rgb/Isabel_Orellana_0001.ppm,0.939164,0.939164,0.000e0,1.000000
lfw,all,rgb,rgb/Isabela_Moraes_0001.ppm,0.924442,0.924442,1.192e-7,1.000000
lfw,all,rgb,rgb/Isabella_Rossellini_0001.ppm,0.955701,0.955701,1.192e-7,1.000000
lfw,all,rgb,rgb/Isabella_Rossellini_0002.ppm,0.943902,0.943902,5.960e-8,1.000000
lfw,all,rgb,rgb/Isabella_Rossellini_0003.ppm,0.940480,0.940480,0.000e0,1.000000
lfw,all,rgb,rgb/Isabelle_Huppert_0001.ppm,0.966711,0.966711,0.000e0,1.000000
lfw,all,rgb,rgb/Isabelle_Huppert_0002.ppm,0.878285,0.878285,0.000e0,1.000000
lfw,all,rgb,rgb/Isaiah_Washington_0001.ppm,0.919436,0.919436,1.192e-7,1.000000
lfw,all,rgb,rgb/Isaiah_Washington_0002.ppm,0.891909,0.891909,0.000e0,1.000000
lfw,all,rgb,rgb/Ishaq_Shahryar_0001.ppm,0.919751,0.919751,1.192e-7,1.000000
lfw,all,rgb,rgb/Ishaq_Shahryar_0002.ppm,0.951939,0.951939,0.000e0,1.000000
lfw,all,rgb,rgb/Isidro_Pastor_0001.ppm,0.935070,0.935070,0.000e0,1.000000
lfw,all,rgb,rgb/Islam_Karimov_0001.ppm,0.910836,0.910836,0.000e0,1.000000
lfw,all,rgb,rgb/Ismael_Miranda_0001.ppm,0.949855,0.949855,0.000e0,1.000000
lfw,all,rgb,rgb/Ismail_Abu_Shanab_0001.ppm,0.914778,0.914778,1.192e-7,1.000000
lfw,all,rgb,rgb/Ismail_Cem_0001.ppm,0.920004,0.920004,1.192e-7,1.000000
lfw,all,rgb,rgb/Ismail_Khan_0001.ppm,0.850856,0.850856,5.960e-8,1.000000
lfw,all,rgb,rgb/Ismail_Merchant_0001.ppm,0.879759,0.879759,0.000e0,0.999999
lfw,all,rgb,rgb/Ismail_Merchant_0002.ppm,0.888895,0.888895,0.000e0,1.000000
lfw,all,rgb,rgb/Itamar_Franco_0001.ppm,0.877109,0.877109,1.788e-7,1.000000
lfw,all,rgb,rgb/Itzhak_Perlman_0001.ppm,0.896553,0.896553,5.960e-8,1.000000
lfw,all,rgb,rgb/Iva_Majoli_0001.ppm,0.935074,0.935074,0.000e0,1.000000
lfw,all,rgb,rgb/Iva_Majoli_0002.ppm,0.899907,0.899907,1.192e-7,1.000000
lfw,all,rgb,rgb/Ivan_Helguera_0001.ppm,0.880742,0.880742,0.000e0,1.000000
lfw,all,rgb,rgb/Ivan_Lee_0001.ppm,0.894230,0.894230,5.960e-8,1.000000
lfw,all,rgb,rgb/Ivan_Shvedoff_0001.ppm,0.872144,0.872144,1.192e-7,1.000000
lfw,all,rgb,rgb/Ivan_Stambolic_0001.ppm,0.887006,0.887006,0.000e0,1.000000
lfw,all,rgb,rgb/Ivana_Trump_0001.ppm,0.918594,0.918594,0.000e0,1.000000
lfw,all,rgb,rgb/Iveta_Benesova_0001.ppm,0.906842,0.906842,0.000e0,0.999999
lfw,all,rgb,rgb/Ivo_Dubs_0001.ppm,0.874171,0.874171,0.000e0,1.000000
lfw,all,rgb,rgb/Izzat_Ibrahim_0001.ppm,0.947724,0.947723,5.960e-8,1.000000
lfw,all,rgb,rgb/JC_Chasez_0001.ppm,0.954660,0.954660,0.000e0,1.000000
lfw,all,rgb,rgb/JJ_Redick_0001.ppm,0.873607,0.873607,0.000e0,1.000000
lfw,all,rgb,rgb/JJ_Redick_0002.ppm,0.967735,0.967735,0.000e0,0.999999
lfw,all,rgb,rgb/JK_Rowling_0001.ppm,0.906829,0.906829,0.000e0,1.000000
lfw,all,rgb,rgb/JK_Rowling_0002.ppm,0.894506,0.894506,0.000e0,1.000000
lfw,all,rgb,rgb/JK_Rowling_0003.ppm,0.945606,0.945606,5.960e-8,1.000000
lfw,all,rgb,rgb/JK_Rowling_0004.ppm,0.891888,0.891888,1.192e-7,1.000000
lfw,all,rgb,rgb/JK_Rowling_0005.ppm,0.918287,0.918287,1.192e-7,0.999999
lfw,all,rgb,rgb/JK_Rowling_0006.ppm,0.912275,0.912275,0.000e0,1.000000
lfw,all,rgb,rgb/JP_Suarez_0001.ppm,0.962348,0.962348,0.000e0,1.000000
lfw,all,rgb,rgb/JT_Snow_0001.ppm,0.865392,0.865392,0.000e0,1.000000
lfw,all,rgb,rgb/Jaap_de_Hoop_Scheffer_0001.ppm,0.927509,0.927509,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Goodman_0001.ppm,0.959366,0.959366,5.960e-8,0.999999
lfw,all,rgb,rgb/Jack_Grubman_0001.ppm,0.941526,0.941526,1.192e-7,1.000000
lfw,all,rgb,rgb/Jack_Grubman_0002.ppm,0.924134,0.924134,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Knowlton_0001.ppm,0.908725,0.908725,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_LaLanne_0001.ppm,0.953020,0.953020,0.000e0,0.999999
lfw,all,rgb,rgb/Jack_Nicholson_0001.ppm,0.895965,0.895965,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Nicholson_0002.ppm,0.895447,0.895447,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Nicholson_0003.ppm,0.870532,0.870532,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Osbourne_0001.ppm,0.930450,0.930450,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Smith_0001.ppm,0.984096,0.984096,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Straw_0001.ppm,0.923373,0.923373,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Straw_0002.ppm,0.932135,0.932135,1.192e-7,1.000000
lfw,all,rgb,rgb/Jack_Straw_0003.ppm,0.907504,0.907504,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Straw_0004.ppm,0.828662,0.828662,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Straw_0005.ppm,0.938302,0.938302,5.960e-8,1.000000
lfw,all,rgb,rgb/Jack_Straw_0006.ppm,0.914648,0.914648,0.000e0,0.999999
lfw,all,rgb,rgb/Jack_Straw_0007.ppm,0.904351,0.904351,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Straw_0008.ppm,0.904395,0.904395,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Straw_0009.ppm,0.877125,0.877125,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Straw_0010.ppm,0.918237,0.918237,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Straw_0011.ppm,0.864529,0.864529,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Straw_0012.ppm,0.906934,0.906934,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Straw_0013.ppm,0.946912,0.946912,0.000e0,0.999999
lfw,all,rgb,rgb/Jack_Straw_0014.ppm,0.946598,0.946598,5.960e-8,1.000000
lfw,all,rgb,rgb/Jack_Straw_0015.ppm,0.923179,0.923179,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Straw_0016.ppm,0.932707,0.932707,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Straw_0017.ppm,0.964916,0.964916,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Straw_0018.ppm,0.918781,0.918781,1.192e-7,1.000000
lfw,all,rgb,rgb/Jack_Straw_0019.ppm,0.943973,0.943973,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Straw_0020.ppm,0.944441,0.944441,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Straw_0021.ppm,0.910922,0.910922,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Straw_0022.ppm,0.918962,0.918962,0.000e0,0.999999
lfw,all,rgb,rgb/Jack_Straw_0023.ppm,0.926730,0.926730,1.192e-7,1.000000
lfw,all,rgb,rgb/Jack_Straw_0024.ppm,0.928178,0.928178,1.192e-7,1.000000
lfw,all,rgb,rgb/Jack_Straw_0025.ppm,0.896280,0.896280,1.192e-7,1.000000
lfw,all,rgb,rgb/Jack_Straw_0026.ppm,0.938186,0.938186,5.960e-8,1.000000
lfw,all,rgb,rgb/Jack_Straw_0027.ppm,0.905510,0.905510,1.192e-7,0.999999
lfw,all,rgb,rgb/Jack_Straw_0028.ppm,0.874586,0.874586,0.000e0,1.000000
lfw,all,rgb,rgb/Jack_Valenti_0001.ppm,0.941835,0.941835,1.192e-7,0.999999
lfw,all,rgb,rgb/Jack_Welch_0001.ppm,0.949386,0.949386,0.000e0,1.000000
lfw,all,rgb,rgb/Jackie_Chan_0001.ppm,0.933565,0.933565,0.000e0,1.000000
lfw,all,rgb,rgb/Jackie_Chan_0002.ppm,0.917440,0.917440,0.000e0,1.000000
lfw,all,rgb,rgb/Jackie_Chan_0003.ppm,0.911623,0.911623,0.000e0,1.000000
lfw,all,rgb,rgb/Jackie_Chan_0004.ppm,0.924706,0.924706,0.000e0,1.000000
lfw,all,rgb,rgb/Jackie_Chan_0005.ppm,0.929989,0.929990,5.960e-8,1.000000
lfw,all,rgb,rgb/Jackie_Chan_0006.ppm,0.909443,0.909443,1.788e-7,1.000000
lfw,all,rgb,rgb/Jackie_Chan_0007.ppm,0.921374,0.921374,0.000e0,1.000000
lfw,all,rgb,rgb/Jackie_Chan_0008.ppm,0.944522,0.944522,0.000e0,1.000000
lfw,all,rgb,rgb/Jackie_Chan_0009.ppm,0.904611,0.904611,0.000e0,1.000000
lfw,all,rgb,rgb/Jackie_Chan_0010.ppm,0.935399,0.935399,0.000e0,1.000000
lfw,all,rgb,rgb/Jackie_Chan_0011.ppm,0.930529,0.930529,0.000e0,1.000000
lfw,all,rgb,rgb/Jackie_Chan_0012.ppm,0.930373,0.930373,1.192e-7,1.000000
lfw,all,rgb,rgb/Jackie_Chan_0013.ppm,0.914441,0.914441,5.960e-8,1.000000
lfw,all,rgb,rgb/Jackie_Dennis_0001.ppm,0.948623,0.948623,0.000e0,1.000000
lfw,all,rgb,rgb/Jackie_Sherrill_0001.ppm,0.918385,0.918385,1.192e-7,1.000000
lfw,all,rgb,rgb/Jacky_Cheung_0001.ppm,0.939400,0.939400,0.000e0,1.000000
lfw,all,rgb,rgb/Jacob_Frenkel_0001.ppm,0.919882,0.919882,0.000e0,1.000000
lfw,all,rgb,rgb/Jacqueline_Edwards_0001.ppm,0.953645,0.953645,1.192e-7,1.000000
lfw,all,rgb,rgb/Jacqueline_Gold_0001.ppm,0.916250,0.916250,0.000e0,0.999999
lfw,all,rgb,rgb/Jacqueline_Marris_0001.ppm,0.909580,0.909580,0.000e0,1.000000
lfw,all,rgb,rgb/Jacqueline_Obradors_0001.ppm,0.946594,0.946594,0.000e0,1.000000
lfw,all,rgb,rgb/Jacqueline_Obradors_0002.ppm,0.944770,0.944770,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0001.ppm,0.945040,0.945040,1.192e-7,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0002.ppm,0.917485,0.917485,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0003.ppm,0.970972,0.970972,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0004.ppm,0.899801,0.899801,5.960e-8,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0005.ppm,0.964126,0.964126,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0006.ppm,0.868202,0.868202,5.960e-8,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0007.ppm,0.944397,0.944397,0.000e0,0.999999
lfw,all,rgb,rgb/Jacques_Chirac_0008.ppm,0.927571,0.927571,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0009.ppm,0.929776,0.929776,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0010.ppm,0.861781,0.861781,5.960e-8,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0011.ppm,0.931090,0.931090,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0012.ppm,0.946974,0.946974,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0013.ppm,0.939299,0.939299,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0014.ppm,0.888978,0.888978,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0015.ppm,0.936067,0.936067,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0016.ppm,0.914651,0.914651,1.192e-7,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0017.ppm,0.907194,0.907194,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0018.ppm,0.923953,0.923953,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0019.ppm,0.937230,0.937230,0.000e0,0.999999
lfw,all,rgb,rgb/Jacques_Chirac_0020.ppm,0.893093,0.893093,5.960e-8,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0021.ppm,0.942521,0.942521,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0022.ppm,0.934434,0.934435,1.192e-7,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0023.ppm,0.935973,0.935973,5.960e-8,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0024.ppm,0.951238,0.951238,1.192e-7,0.999999
lfw,all,rgb,rgb/Jacques_Chirac_0025.ppm,0.909971,0.909971,0.000e0,0.999999
lfw,all,rgb,rgb/Jacques_Chirac_0026.ppm,0.924018,0.924018,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0027.ppm,0.935474,0.935474,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0028.ppm,0.938759,0.938759,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0029.ppm,0.945466,0.945466,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0030.ppm,0.947985,0.947985,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0031.ppm,0.947772,0.947772,1.192e-7,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0032.ppm,0.934795,0.934795,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0033.ppm,0.928898,0.928898,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0034.ppm,0.969563,0.969563,1.192e-7,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0035.ppm,0.910667,0.910667,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0036.ppm,0.868895,0.868895,5.960e-8,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0037.ppm,0.967776,0.967776,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0038.ppm,0.890571,0.890571,1.192e-7,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0039.ppm,0.951753,0.951753,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0040.ppm,0.921642,0.921642,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0041.ppm,0.943818,0.943818,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0042.ppm,0.922325,0.922325,5.960e-8,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0043.ppm,0.954582,0.954583,1.192e-7,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0044.ppm,0.919927,0.919927,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0045.ppm,0.954237,0.954237,1.192e-7,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0046.ppm,0.932238,0.932238,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0047.ppm,0.930892,0.930892,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0048.ppm,0.901265,0.901265,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0049.ppm,0.950219,0.950219,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0050.ppm,0.929441,0.929441,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0051.ppm,0.956905,0.956904,1.192e-7,1.000000
lfw,all,rgb,rgb/Jacques_Chirac_0052.ppm,0.941947,0.941947,1.192e-7,0.999999
lfw,all,rgb,rgb/Jacques_Kallis_0001.ppm,0.963216,0.963216,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Rogge_0001.ppm,0.954376,0.954376,1.192e-7,1.000000
lfw,all,rgb,rgb/Jacques_Rogge_0002.ppm,0.948617,0.948617,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Rogge_0003.ppm,0.924638,0.924638,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Rogge_0004.ppm,0.935738,0.935738,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Rogge_0005.ppm,0.895895,0.895895,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Rogge_0006.ppm,0.958966,0.958966,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Rogge_0007.ppm,0.912179,0.912179,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Rogge_0008.ppm,0.942710,0.942710,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Rogge_0009.ppm,0.944762,0.944762,0.000e0,1.000000
lfw,all,rgb,rgb/Jacques_Rogge_0010.ppm,0.904020,0.904020,1.192e-7,1.000000
lfw,all,rgb,rgb/Jacques_Villeneuve_0001.ppm,0.933675,0.933675,0.000e0,0.999999
lfw,all,rgb,rgb/Jada_Pinkett_Smith_0001.ppm,0.938040,0.938040,0.000e0,1.000000
lfw,all,rgb,rgb/Jada_Pinkett_Smith_0002.ppm,0.978445,0.978445,0.000e0,1.000000
lfw,all,rgb,rgb/Jade_Jagger_0001.ppm,0.909739,0.909739,0.000e0,1.000000
lfw,all,rgb,rgb/Jafar_Umar_Thalib_0001.ppm,0.917696,0.917696,0.000e0,1.000000
lfw,all,rgb,rgb/Jaime_Orti_0001.ppm,0.947656,0.947656,1.192e-7,1.000000
lfw,all,rgb,rgb/Jaime_Pressly_0001.ppm,0.958802,0.958802,0.000e0,1.000000
lfw,all,rgb,rgb/Jake_Brace_0001.ppm,0.958557,0.958557,0.000e0,1.000000
lfw,all,rgb,rgb/Jake_Gyllenhaal_0001.ppm,0.947164,0.947164,1.192e-7,1.000000
lfw,all,rgb,rgb/Jake_Gyllenhaal_0002.ppm,0.925148,0.925148,0.000e0,1.000000
lfw,all,rgb,rgb/Jake_Gyllenhaal_0003.ppm,0.962865,0.962865,0.000e0,1.000000
lfw,all,rgb,rgb/Jake_Gyllenhaal_0004.ppm,0.949265,0.949266,1.192e-7,1.000000
lfw,all,rgb,rgb/Jake_Gyllenhaal_0005.ppm,0.927833,0.927833,0.000e0,1.000000
lfw,all,rgb,rgb/Jake_Plummer_0001.ppm,0.844649,0.844649,5.960e-8,1.000000
lfw,all,rgb,rgb/Jakob_Kellenberger_0001.ppm,0.948674,0.948674,0.000e0,0.999999
lfw,all,rgb,rgb/Jalal_Talabani_0001.ppm,0.919577,0.919577,0.000e0,1.000000
lfw,all,rgb,rgb/Jalen_Rose_0001.ppm,0.961244,0.961244,0.000e0,1.000000
lfw,all,rgb,rgb/James_Baker_0001.ppm,0.930648,0.930648,0.000e0,1.000000
lfw,all,rgb,rgb/James_Ballenger_0001.ppm,0.943245,0.943245,0.000e0,0.999999
lfw,all,rgb,rgb/James_Barksdale_0001.ppm,0.871282,0.871282,1.192e-7,1.000000
lfw,all,rgb,rgb/James_Becker_0001.ppm,0.925353,0.925353,0.000e0,1.000000
lfw,all,rgb,rgb/James_Blake_0001.ppm,0.981376,0.981376,5.960e-8,1.000000
lfw,all,rgb,rgb/James_Blake_0002.ppm,0.924714,0.924714,0.000e0,1.000000
lfw,all,rgb,rgb/James_Blake_0003.ppm,0.900873,0.900873,0.000e0,1.000000
lfw,all,rgb,rgb/James_Blake_0004.ppm,0.943766,0.943765,1.192e-7,1.000000
lfw,all,rgb,rgb/James_Blake_0005.ppm,0.938832,0.938832,5.960e-8,1.000000
lfw,all,rgb,rgb/James_Blake_0006.ppm,0.939315,0.939315,0.000e0,1.000000
lfw,all,rgb,rgb/James_Blake_0007.ppm,0.941960,0.941960,0.000e0,1.000000
lfw,all,rgb,rgb/James_Blake_0008.ppm,0.914168,0.914168,0.000e0,1.000000
lfw,all,rgb,rgb/James_Blake_0009.ppm,0.931097,0.931097,0.000e0,1.000000
lfw,all,rgb,rgb/James_Blake_0010.ppm,0.930117,0.930117,1.192e-7,0.999999
lfw,all,rgb,rgb/James_Blake_0011.ppm,0.931154,0.931154,0.000e0,1.000000
lfw,all,rgb,rgb/James_Blake_0012.ppm,0.898770,0.898770,5.960e-8,0.999999
lfw,all,rgb,rgb/James_Blake_0013.ppm,0.873127,0.873127,0.000e0,0.999999
lfw,all,rgb,rgb/James_Blake_0014.ppm,0.932236,0.932236,1.192e-7,1.000000
lfw,all,rgb,rgb/James_Brazelton_0001.ppm,0.911076,0.911076,0.000e0,1.000000
lfw,all,rgb,rgb/James_Brosnahan_0001.ppm,0.939485,0.939485,1.192e-7,1.000000
lfw,all,rgb,rgb/James_Brown_0001.ppm,0.929533,0.929533,0.000e0,1.000000
lfw,all,rgb,rgb/James_Butts_0001.ppm,0.950842,0.950842,5.960e-8,0.999999
