camera,segment,kind,frame,ear_left,ear_right,blink_left,blink_right,jaw_open,brow_inner_up
lfw,all,rgb,rgb/Hans_Blix_0021.ppm,0.1784,0.1665,0.4086,0.3426,0.0068,0.0000
lfw,all,rgb,rgb/Hans_Blix_0022.ppm,0.2292,0.2013,0.4743,0.1916,0.0212,0.0001
lfw,all,rgb,rgb/Hans_Blix_0023.ppm,0.4141,0.2911,0.2070,0.0431,0.0044,0.0030
lfw,all,rgb,rgb/Hans_Blix_0024.ppm,0.1467,0.1698,0.4024,0.3698,0.0113,0.0001
lfw,all,rgb,rgb/Hans_Blix_0025.ppm,0.1151,0.1104,0.6490,0.3482,0.0097,0.0000
lfw,all,rgb,rgb/Hans_Blix_0026.ppm,0.2794,0.3451,0.0707,0.0916,0.0107,0.0004
lfw,all,rgb,rgb/Hans_Blix_0027.ppm,0.2053,0.2113,0.2446,0.3292,0.0990,0.0061
lfw,all,rgb,rgb/Hans_Blix_0028.ppm,0.1504,0.1146,0.6062,0.6023,0.0012,0.0006
lfw,all,rgb,rgb/Hans_Blix_0029.ppm,0.1357,0.1093,0.5319,0.4028,0.1478,0.0025
lfw,all,rgb,rgb/Hans_Blix_0030.ppm,0.2635,0.2493,0.3034,0.2467,0.1262,0.0048
lfw,all,rgb,rgb/Hans_Blix_0031.ppm,0.1665,0.1481,0.6452,0.3436,0.0700,0.0021
lfw,all,rgb,rgb/Hans_Blix_0032.ppm,0.2614,0.1938,0.3709,0.2664,0.0189,0.0002
lfw,all,rgb,rgb/Hans_Blix_0033.ppm,0.2049,0.1507,0.4692,0.3184,0.0172,0.0001
lfw,all,rgb,rgb/Hans_Blix_0034.ppm,0.0690,0.0440,0.6810,0.5482,0.1623,0.0001
lfw,all,rgb,rgb/Hans_Blix_0035.ppm,0.2620,0.1895,0.4398,0.2277,0.1421,0.0020
lfw,all,rgb,rgb/Hans_Blix_0036.ppm,0.2322,0.1710,0.4181,0.2472,0.0204,0.0005
lfw,all,rgb,rgb/Hans_Blix_0037.ppm,0.2023,0.1592,0.5614,0.3194,0.0140,0.0025
lfw,all,rgb,rgb/Hans_Blix_0038.ppm,0.1252,0.0557,0.6412,0.3776,0.0580,0.0003
lfw,all,rgb,rgb/Hans_Blix_0039.ppm,0.1621,0.1361,0.4507,0.3300,0.0540,0.0000
lfw,all,rgb,rgb/Hans_Corell_0001.ppm,0.3110,0.3027,0.1201,0.0533,0.3040,0.0000
lfw,all,rgb,rgb/Hans_Eichel_0001.ppm,0.0987,0.1698,0.4001,0.4099,0.0094,0.0000
lfw,all,rgb,rgb/Hans_Eichel_0002.ppm,0.2711,0.2510,0.1500,0.1431,0.3416,0.0000
lfw,all,rgb,rgb/Hans_Eichel_0003.ppm,0.2706,0.2811,0.1173,0.1079,0.1499,0.0006
lfw,all,rgb,rgb/Hans_Leistritz_0001.ppm,0.3409,0.2544,0.2060,0.0634,0.0010,0.0129
lfw,all,rgb,rgb/Hans_Peter_Briegel_0001.ppm,0.3182,0.3304,0.0645,0.0477,0.0079,0.0000
lfw,all,rgb,rgb/Harald_Ringstorff_0001.ppm,0.1652,0.1732,0.3902,0.4683,0.0019,0.0004
lfw,all,rgb,rgb/Harbhajan_Singh_0001.ppm,0.2777,0.2105,0.1558,0.0572,0.0025,0.0010
lfw,all,rgb,rgb/Harbhajan_Singh_0002.ppm,0.4071,0.2863,0.1554,0.0141,0.0009,0.0391
lfw,all,rgb,rgb/Harland_Braun_0001.ppm,0.0868,0.0822,0.5020,0.3769,0.0141,0.0000
lfw,all,rgb,rgb/Harold_Brown_0001.ppm,0.2330,0.2675,0.2454,0.1821,0.0320,0.0000
lfw,all,rgb,rgb/Harold_Scott_0001.ppm,0.4032,0.3745,0.0302,0.0339,0.0322,0.0001
lfw,all,rgb,rgb/Harriet_Lessy_0001.ppm,0.2087,0.1614,0.8566,0.8350,0.0230,0.0008
lfw,all,rgb,rgb/Harrison_Ford_0001.ppm,0.1899,0.1941,0.2173,0.2019,0.0241,0.0000
lfw,all,rgb,rgb/Harrison_Ford_0002.ppm,0.3134,0.3402,0.1085,0.0694,0.0365,0.0000
lfw,all,rgb,rgb/Harrison_Ford_0003.ppm,0.4097,0.3766,0.0288,0.0102,0.0899,0.0255
lfw,all,rgb,rgb/Harrison_Ford_0004.ppm,0.3569,0.4555,0.0179,0.0292,0.0003,0.0318
lfw,all,rgb,rgb/Harrison_Ford_0005.ppm,0.1526,0.1788,0.3078,0.2965,0.0123,0.0000
lfw,all,rgb,rgb/Harrison_Ford_0006.ppm,0.1809,0.2134,0.2642,0.2510,0.0124,0.0000
lfw,all,rgb,rgb/Harrison_Ford_0007.ppm,0.1018,0.1103,0.5534,0.3970,0.0041,0.0000
lfw,all,rgb,rgb/Harrison_Ford_0008.ppm,0.2432,0.2225,0.2524,0.1503,0.0221,0.0000
lfw,all,rgb,rgb/Harrison_Ford_0009.ppm,0.3330,0.3623,0.0594,0.0501,0.0220,0.0000
lfw,all,rgb,rgb/Harrison_Ford_0010.ppm,0.2152,0.2608,0.2614,0.1361,0.0148,0.0001
lfw,all,rgb,rgb/Harrison_Ford_0011.ppm,0.2102,0.1728,0.3193,0.1627,0.0401,0.0000
lfw,all,rgb,rgb/Harrison_Ford_0012.ppm,0.2199,0.1910,0.2824,0.1880,0.0191,0.0000
lfw,all,rgb,rgb/Harry_Belafonte_0001.ppm,0.2929,0.3224,0.0781,0.0401,0.0081,0.0000
lfw,all,rgb,rgb/Harry_Belafonte_0002.ppm,0.3129,0.3242,0.0650,0.0446,0.0037,0.0000
lfw,all,rgb,rgb/Harry_Kalas_0001.ppm,0.1743,0.2015,0.3963,0.3009,0.0468,0.0000
lfw,all,rgb,rgb/Harry_Kalas_0002.ppm,0.2958,0.2337,0.2276,0.0672,0.0029,0.0000
lfw,all,rgb,rgb/Harry_Schmidt_0001.ppm,0.4162,0.2923,0.2158,0.0396,0.0032,0.0007
lfw,all,rgb,rgb/Harry_Schmidt_0002.ppm,0.2523,0.2646,0.1816,0.1795,0.0152,0.0014
lfw,all,rgb,rgb/Harry_Schmidt_0003.ppm,0.3023,0.3058,0.1254,0.1165,0.0023,0.0020
lfw,all,rgb,rgb/Harry_Schmidt_0004.ppm,0.3071,0.2892,0.1622,0.0836,0.0237,0.0007
lfw,all,rgb,rgb/Hartmut_Mehdorn_0001.ppm,0.3500,0.2064,0.4327,0.2373,0.0007,0.0001
lfw,all,rgb,rgb/Harvey_Fierstein_0001.ppm,0.1355,0.1251,0.4040,0.2321,0.0042,0.0000
lfw,all,rgb,rgb/Harvey_Wachsman_0001.ppm,0.2788,0.2916,0.1721,0.1711,0.0275,0.0003
lfw,all,rgb,rgb/Harvey_Weinstein_0001.ppm,0.1225,0.1451,0.4557,0.3745,0.0115,0.0000
lfw,all,rgb,rgb/Harvey_Weinstein_0002.ppm,0.2301,0.2587,0.1802,0.2237,0.0083,0.0000
lfw,all,rgb,rgb/Hasan_Wirayuda_0001.ppm,0.2603,0.3273,0.1336,0.1378,0.0705,0.0024
lfw,all,rgb,rgb/Hashan_Tillakaratne_0001.ppm,0.3118,0.3184,0.0862,0.1078,0.0034,0.0000
lfw,all,rgb,rgb/Hashim_Thaci_0001.ppm,0.2023,0.2326,0.1894,0.2204,0.3132,0.0000
lfw,all,rgb,rgb/Hashim_Thaci_0002.ppm,0.3569,0.3208,0.1081,0.0555,0.0058,0.0030
lfw,all,rgb,rgb/Hassan_Nasrallah_0001.ppm,0.1024,0.1690,0.4705,0.4652,0.0113,0.0010
lfw,all,rgb,rgb/Hassan_Nasrallah_0002.ppm,0.1882,0.1421,0.5668,0.4032,0.0994,0.0449
lfw,all,rgb,rgb/Hassan_Wirajuda_0001.ppm,0.1726,0.1212,0.4365,0.3060,0.0012,0.0015
lfw,all,rgb,rgb/Hassan_Wirajuda_0002.ppm,0.2741,0.2733,0.1839,0.1625,0.2019,0.0291
lfw,all,rgb,rgb/Hassanal_Bolkiah_0001.ppm,0.3384,0.3838,0.0756,0.0474,0.0023,0.0012
lfw,all,rgb,rgb/Hatsui_Hasuike_0001.ppm,0.2617,0.2333,0.3666,0.2020,0.0035,0.0085
lfw,all,rgb,rgb/Haydar_Aliyev_0001.ppm,0.3565,0.3286,0.1853,0.0481,0.4979,0.0000
lfw,all,rgb,rgb/Hayden_Panettiere_0001.ppm,0.2790,0.3199,0.1412,0.1775,0.0121,0.0901
lfw,all,rgb,rgb/Hayley_Tullett_0001.ppm,0.2850,0.2789,0.1304,0.1481,0.0575,0.0007
lfw,all,rgb,rgb/Hayley_Tullett_0002.ppm,0.3200,0.3204,0.0588,0.0522,0.3729,0.7140
lfw,all,rgb,rgb/Heath_Ledger_0001.ppm,0.2558,0.3254,0.1136,0.1353,0.0095,0.0027
lfw,all,rgb,rgb/Heath_Ledger_0002.ppm,0.2643,0.2969,0.1323,0.0647,0.0052,0.0000
lfw,all,rgb,rgb/Heath_Ledger_0003.ppm,0.2621,0.2987,0.1994,0.1169,0.0025,0.0004
lfw,all,rgb,rgb/Heath_Ledger_0004.ppm,0.2681,0.3005,0.1345,0.1546,0.0032,0.0010
lfw,all,rgb,rgb/Heather_Chinnock_0001.ppm,0.2488,0.2155,0.3360,0.2435,0.0202,0.0001
lfw,all,rgb,rgb/Heather_Locklear_0001.ppm,0.2611,0.2548,0.1906,0.2463,0.1132,0.0014
lfw,all,rgb,rgb/Heather_Mills_0001.ppm,0.3132,0.3378,0.0684,0.0373,0.0426,0.0034
lfw,all,rgb,rgb/Heather_Mills_0002.ppm,0.0749,0.0567,0.6926,0.5918,0.0006,0.0004
lfw,all,rgb,rgb/Heather_Mills_0003.ppm,0.1379,0.1609,0.4054,0.3447,0.2474,0.0007
lfw,all,rgb,rgb/Heather_Mills_0004.ppm,0.2075,0.1765,0.3907,0.3312,0.0976,0.0001
lfw,all,rgb,rgb/Heather_Whitestone_McCallum_0001.ppm,0.2963,0.3466,0.0874,0.0848,0.0348,0.1402
lfw,all,rgb,rgb/Heather_Willson_0001.ppm,0.2436,0.2682,0.3661,0.2561,0.0016,0.1475
lfw,all,rgb,rgb/Hector_Babenco_0001.ppm,0.2373,0.2569,0.2970,0.1608,0.1455,0.0000
lfw,all,rgb,rgb/Hector_Babenco_0002.ppm,0.2674,0.2329,0.2303,0.1583,0.0946,0.0001
lfw,all,rgb,rgb/Hector_Babenco_0003.ppm,0.2779,0.2519,0.1762,0.1610,0.1581,0.0000
lfw,all,rgb,rgb/Hector_Grullon_0001.ppm,0.2023,0.2113,0.2463,0.2421,0.0047,0.0003
lfw,all,rgb,rgb/Hector_Mitelman_0001.ppm,0.2789,0.2654,0.2402,0.2152,0.3932,0.0006
lfw,all,rgb,rgb/Hedayat_Amin_Arsala_0001.ppm,0.1271,0.2009,0.3464,0.3322,0.0245,0.0000
lfw,all,rgb,rgb/Hee-Won_Han_0001.ppm,0.1570,0.1257,0.4211,0.3086,0.2143,0.1115
lfw,all,rgb,rgb/Hee-Won_Han_0002.ppm,0.1911,0.1844,0.3469,0.1365,0.0750,0.2070
lfw,all,rgb,rgb/Hee-Won_Han_0003.ppm,0.2789,0.2256,0.2594,0.0580,0.0648,0.3056
lfw,all,rgb,rgb/Heidi_Fleiss_0001.ppm,0.3696,0.3633,0.0471,0.0289,0.2549,0.4052
lfw,all,rgb,rgb/Heidi_Fleiss_0002.ppm,0.3667,0.3429,0.0770,0.0275,0.0458,0.1686
lfw,all,rgb,rgb/Heidi_Fleiss_0003.ppm,0.2055,0.2753,0.3875,0.2850,0.0358,0.4793
lfw,all,rgb,rgb/Heidi_Fleiss_0004.ppm,0.3071,0.2445,0.3019,0.1057,0.0101,0.2797
lfw,all,rgb,rgb/Heidi_Klum_0001.ppm,0.3349,0.3040,0.0712,0.0202,0.0300,0.0012
lfw,all,rgb,rgb/Heidi_Klum_0002.ppm,0.2886,0.2635,0.1188,0.0568,0.0119,0.0001
lfw,all,rgb,rgb/Heidi_Klum_0003.ppm,0.2762,0.2854,0.1204,0.1456,0.0849,0.0000
lfw,all,rgb,rgb/Heidi_Klum_0004.ppm,0.2588,0.2472,0.1424,0.1434,0.0669,0.0004
lfw,all,rgb,rgb/Heidi_Klum_0005.ppm,0.3052,0.3440,0.0583,0.0563,0.0045,0.0002
lfw,all,rgb,rgb/Heinrich_Wolfgang_0001.ppm,0.1197,0.1350,0.6671,0.6004,0.0045,0.0000
lfw,all,rgb,rgb/Heinz_Feldmann_0001.ppm,0.2879,0.3349,0.0985,0.0895,0.5506,0.0020
lfw,all,rgb,rgb/Heinz_Feldmann_0002.ppm,0.2741,0.3189,0.1428,0.1251,0.0182,0.0008
lfw,all,rgb,rgb/Heinz_Feldmann_0003.ppm,0.3622,0.3568,0.0624,0.0335,0.0035,0.0002
lfw,all,rgb,rgb/Heizo_Takenaka_0001.ppm,0.1632,0.1198,0.4339,0.4379,0.0784,0.0061
lfw,all,rgb,rgb/Heizo_Takenaka_0002.ppm,0.1511,0.1145,0.5201,0.3298,0.1016,0.0265
lfw,all,rgb,rgb/Heizo_Takenaka_0003.ppm,0.1269,0.2538,0.2893,0.5065,0.0122,0.0703
lfw,all,rgb,rgb/Heizo_Takenaka_0004.ppm,0.1599,0.2500,0.3589,0.4543,0.0023,0.1617
lfw,all,rgb,rgb/Heizo_Takenaka_0005.ppm,0.1002,0.1519,0.4561,0.5231,0.0663,0.0994
lfw,all,rgb,rgb/Heizo_Takenaka_0006.ppm,0.1274,0.1163,0.4522,0.4973,0.0113,0.0818
lfw,all,rgb,rgb/Heizo_Takenaka_0007.ppm,0.3484,0.3028,0.1851,0.0834,0.0462,0.2504
lfw,all,rgb,rgb/Heizo_Takenaka_0008.ppm,0.2684,0.2999,0.2086,0.2457,0.0175,0.5816
lfw,all,rgb,rgb/Heizo_Takenaka_0009.ppm,0.0042,0.1143,0.4696,0.7985,0.0084,0.0083
lfw,all,rgb,rgb/Helen_Alvare_0001.ppm,0.3423,0.3959,0.0212,0.0094,0.0810,0.0048
lfw,all,rgb,rgb/Helen_Clark_0001.ppm,0.2978,0.3406,0.0900,0.0524,0.0946,0.0001
lfw,all,rgb,rgb/Helen_Clark_0002.ppm,0.0988,0.0910,0.4829,0.4334,0.2492,0.0001
lfw,all,rgb,rgb/Helen_Clark_0003.ppm,0.2039,0.1776,0.2963,0.2130,0.1174,0.0006
lfw,all,rgb,rgb/Helen_Clark_0004.ppm,0.1311,0.1541,0.4198,0.3819,0.1866,0.0002
lfw,all,rgb,rgb/Helen_Darling_0001.ppm,0.2509,0.2846,0.2541,0.2446,0.4146,0.1291
lfw,all,rgb,rgb/Helena_Schneider_0001.ppm,0.1193,0.1409,0.5022,0.4420,0.0047,0.0023
lfw,all,rgb,rgb/Helene_Eksterowicz_0001.ppm,0.3237,0.3192,0.0446,0.0287,0.0035,0.0456
lfw,all,rgb,rgb/Helio_Castroneves_0001.ppm,0.1592,0.1980,0.2760,0.3110,0.0958,0.0001
lfw,all,rgb,rgb/Helio_Rubens_Garcia_0001.ppm,0.2439,0.2739,0.2579,0.1318,0.4882,0.0002
lfw,all,rgb,rgb/Helmut_Panke_0001.ppm,0.4100,0.4260,0.0121,0.0050,0.0491,0.0104
lfw,all,rgb,rgb/Helo_Pinheiro_0001.ppm,0.3526,0.3051,0.0995,0.1033,0.0140,0.0001
lfw,all,rgb,rgb/Henk_Bekedam_0001.ppm,0.2802,0.3211,0.0914,0.0901,0.0660,0.0001
lfw,all,rgb,rgb/Henning_Scherf_0001.ppm,0.2390,0.2757,0.2175,0.1891,0.0101,0.0002
lfw,all,rgb,rgb/Henri_Proglio_0001.ppm,0.3292,0.3487,0.0681,0.0189,0.0031,0.0000
lfw,all,rgb,rgb/Henrique_Meirelles_0001.ppm,0.3781,0.3654,0.0486,0.0238,0.0135,0.0001
lfw,all,rgb,rgb/Henrique_Meirelles_0002.ppm,0.3265,0.2759,0.2010,0.0918,0.1195,0.0007
lfw,all,rgb,rgb/Henry_Castellanos_0001.ppm,0.2739,0.2741,0.1467,0.1308,0.0055,0.0003
lfw,all,rgb,rgb/Henry_Hilow_0001.ppm,0.0625,0.1246,0.5620,0.7052,0.0044,0.0031
lfw,all,rgb,rgb/Henry_Hyde_0001.ppm,0.2920,0.2797,0.1634,0.1121,0.0689,0.0000
lfw,all,rgb,rgb/Henry_Kissinger_0001.ppm,0.1705,0.3161,0.3071,0.4299,0.0020,0.0155
lfw,all,rgb,rgb/Henry_Suazo_0001.ppm,0.2708,0.3135,0.1387,0.1498,0.0060,0.2687
lfw,all,rgb,rgb/Herb_Brooks_0001.ppm,0.2356,0.1659,0.4390,0.1484,0.1204,0.0017
lfw,all,rgb,rgb/Herb_Dhaliwal_0001.ppm,0.3486,0.3449,0.0816,0.0592,0.1300,0.6034
lfw,all,rgb,rgb/Herb_Ritts_0001.ppm,0.3172,0.3607,0.0559,0.0960,0.0374,0.0013
lfw,all,rgb,rgb/Herb_Sendek_0001.ppm,0.4225,0.3320,0.1919,0.0555,0.0594,0.0222
lfw,all,rgb,rgb/Herb_Sendek_0002.ppm,0.3758,0.3205,0.1295,0.0484,0.5997,0.0005
lfw,all,rgb,rgb/Herb_Sendek_0003.ppm,0.3288,0.2453,0.3245,0.1515,0.4197,0.0896
lfw,all,rgb,rgb/Herb_Sendek_0004.ppm,0.2093,0.2489,0.3897,0.2786,0.6246,0.0152
lfw,all,rgb,rgb/Herbert_Haupt_0001.ppm,0.2061,0.1814,0.2519,0.2591,0.0015,0.0001
lfw,all,rgb,rgb/Herbie_Hancock_0001.ppm,0.2271,0.2291,0.2149,0.1513,0.0260,0.0028
lfw,all,rgb,rgb/Herman_Edwards_0001.ppm,0.2692,0.2263,0.2828,0.1782,0.2682,0.0000
lfw,all,rgb,rgb/Herman_Moore_0001.ppm,0.2680,0.2543,0.1490,0.1000,0.0047,0.0068
lfw,all,rgb,rgb/Hermando_Harton_0001.ppm,0.3346,0.3428,0.0500,0.0195,0.0506,0.0045
lfw,all,rgb,rgb/Hermann_Maier_0001.ppm,0.3576,0.3452,0.0368,0.0659,0.0578,0.0000
lfw,all,rgb,rgb/Hermann_Maier_0002.ppm,0.2919,0.2908,0.0877,0.0553,0.0124,0.0399
lfw,all,rgb,rgb/Hermes_Gamonal_0001.ppm,0.3351,0.3605,0.0567,0.0935,0.0377,0.0578
lfw,all,rgb,rgb/Hermogenes_Ebdane_Jr_0001.ppm,0.2181,0.2273,0.2141,0.3490,0.0049,0.0002
lfw,all,rgb,rgb/Hernan_Crespo_0001.ppm,0.3717,0.4362,0.0115,0.0116,0.0817,0.0414
lfw,all,rgb,rgb/Hernan_Diaz_0001.ppm,0.6549,0.0814,0.4049,0.4728,0.0005,0.0524
lfw,all,rgb,rgb/Herta_Daeubler-Gmelin_0001.ppm,0.2636,0.3098,0.2711,0.2272,0.0061,0.0107
lfw,all,rgb,rgb/Herta_Daeubler-Gmelin_0002.ppm,0.3757,0.3212,0.1324,0.1221,0.0023,0.0090
lfw,all,rgb,rgb/Hestrie_Cloette_0001.ppm,0.3474,0.3560,0.0738,0.0369,0.0151,0.0007
lfw,all,rgb,rgb/Hichiro_Naemura_0001.ppm,0.2266,0.1713,0.4113,0.3560,0.0162,0.4188
lfw,all,rgb,rgb/Hichiro_Naemura_0002.ppm,0.1241,0.0960,0.5955,0.5047,0.0266,0.4007
lfw,all,rgb,rgb/Hideki_Matsui_0001.ppm,0.2519,0.1981,0.2495,0.1309,0.0537,0.5386
lfw,all,rgb,rgb/Hideki_Matsui_0002.ppm,0.1695,0.1334,0.4866,0.3568,0.0140,0.0213
lfw,all,rgb,rgb/Hideki_Sato_0001.ppm,0.0259,0.0274,0.7810,0.7061,0.0074,0.0031
lfw,all,rgb,rgb/Hidetoshi_Nakata_0001.ppm,0.0570,0.0285,0.6888,0.5983,0.2408,0.0001
lfw,all,rgb,rgb/Hikmat_al-Azzawi_0001.ppm,0.3365,0.3243,0.1580,0.1200,0.0217,0.0003
lfw,all,rgb,rgb/Hilary_Duff_0001.ppm,0.2524,0.2428,0.1852,0.1365,0.1385,0.0007
lfw,all,rgb,rgb/Hilary_Duff_0002.ppm,0.0512,0.1890,0.3436,0.6360,0.0711,0.0115
lfw,all,rgb,rgb/Hilary_Duff_0003.ppm,0.2286,0.2428,0.2016,0.2443,0.0239,0.0070
lfw,all,rgb,rgb/Hilary_McKay_0001.ppm,0.3484,0.3888,0.0614,0.0189,0.0028,0.0510
lfw,all,rgb,rgb/Hilda_Fortune_0001.ppm,0.2992,0.2259,0.1698,0.1192,0.1073,0.0915
lfw,all,rgb,rgb/Hillary_Clinton_0001.ppm,0.2544,0.2712,0.2620,0.1721,0.0668,0.0182
lfw,all,rgb,rgb/Hillary_Clinton_0002.ppm,0.3231,0.3619,0.0801,0.0671,0.0046,0.0032
lfw,all,rgb,rgb/Hillary_Clinton_0003.ppm,0.2091,0.2254,0.2617,0.2681,0.0625,0.0018
lfw,all,rgb,rgb/Hillary_Clinton_0004.ppm,0.3094,0.2929,0.0831,0.0528,0.0529,0.0032
lfw,all,rgb,rgb/Hillary_Clinton_0005.ppm,0.3876,0.3443,0.0228,0.0126,0.0336,0.0322
lfw,all,rgb,rgb/Hillary_Clinton_0006.ppm,0.0297,0.0793,0.5762,0.7407,0.0164,0.0086
lfw,all,rgb,rgb/Hillary_Clinton_0007.ppm,0.2239,0.2247,0.3657,0.3403,0.0453,0.0010
lfw,all,rgb,rgb/Hillary_Clinton_0008.ppm,0.2211,0.2221,0.3003,0.2928,0.0194,0.0038
lfw,all,rgb,rgb/Hillary_Clinton_0009.ppm,0.2873,0.3039,0.1803,0.1230,0.0582,0.0054
lfw,all,rgb,rgb/Hillary_Clinton_0010.ppm,0.1466,0.1746,0.3367,0.2475,0.2645,0.0027
lfw,all,rgb,rgb/Hillary_Clinton_0011.ppm,0.3009,0.2725,0.1344,0.0530,0.1458,0.0029
lfw,all,rgb,rgb/Hillary_Clinton_0012.ppm,0.4055,0.3155,0.1887,0.0307,0.0166,0.0134
lfw,all,rgb,rgb/Hillary_Clinton_0013.ppm,0.3698,0.3341,0.0479,0.0266,0.0153,0.0556
lfw,all,rgb,rgb/Hillary_Clinton_0014.ppm,0.1031,0.0884,0.5943,0.4743,0.0337,0.0099
lfw,all,rgb,rgb/Hilmi_Akin_Zorlu_0001.ppm,0.1776,0.2347,0.3496,0.2948,0.0246,0.0017
lfw,all,rgb,rgb/Hilmi_Ozkok_0001.ppm,0.3124,0.3116,0.1528,0.1667,0.0489,0.0146
lfw,all,rgb,rgb/Hilmi_Ozkok_0002.ppm,0.2962,0.2875,0.2340,0.1561,0.0296,0.0005
lfw,all,rgb,rgb/Himmler_Rebu_0001.ppm,0.2200,0.2623,0.1540,0.1461,0.1831,0.0175
lfw,all,rgb,rgb/Hipolito_Mejia_0001.ppm,0.1867,0.2574,0.1653,0.2865,0.0117,0.0000
lfw,all,rgb,rgb/Hipolito_Mejia_0002.ppm,0.2266,0.2074,0.2424,0.1748,0.0264,0.0000
lfw,all,rgb,rgb/Hipolito_Mejia_0003.ppm,0.3110,0.3357,0.0866,0.1033,0.0875,0.0001
lfw,all,rgb,rgb/Hipolito_Mejia_0004.ppm,0.3640,0.3133,0.0616,0.0382,0.1292,0.0000
lfw,all,rgb,rgb/Hiroki_Gomi_0001.ppm,0.2014,0.2205,0.2425,0.2741,0.0179,0.0004
lfw,all,rgb,rgb/Hiroyuki_Yoshino_0001.ppm,0.1907,0.2079,0.3285,0.3473,0.0159,0.6203
lfw,all,rgb,rgb/Hisao_Oguchi_0001.ppm,0.2864,0.2806,0.1530,0.1051,0.0852,0.0019
lfw,all,rgb,rgb/Hisao_Oguchi_0002.ppm,0.3401,0.3605,0.0819,0.0445,0.2723,0.0564
lfw,all,rgb,rgb/Hisashi_Owada_0001.ppm,0.1336,0.0987,0.6518,0.3445,0.1289,0.0059
lfw,all,rgb,rgb/Hisham_Halawi_0001.ppm,0.3292,0.3488,0.0438,0.0268,0.0099,0.0001
lfw,all,rgb,rgb/Hitomi_Soga_0001.ppm,0.0209,0.0581,0.6850,0.7722,0.0058,0.0101
lfw,all,rgb,rgb/Hitomi_Soga_0002.ppm,0.3707,0.3044,0.1835,0.0723,0.0146,0.0878
lfw,all,rgb,rgb/Hitomi_Soga_0003.ppm,0.2857,0.3676,0.0969,0.1726,0.0030,0.5214
lfw,all,rgb,rgb/Hitomi_Soga_0004.ppm,0.3133,0.3255,0.1057,0.0838,0.0068,0.3859
lfw,all,rgb,rgb/Hitomi_Soga_0005.ppm,0.2185,0.2035,0.2529,0.2328,0.0046,0.0273
lfw,all,rgb,rgb/Hitoshi_Oshitani_0001.ppm,0.2969,0.3138,0.1320,0.1334,0.1151,0.6625
lfw,all,rgb,rgb/Hitoshi_Tanaka_0001.ppm,0.0835,0.1437,0.4912,0.5087,0.0498,0.0570
lfw,all,rgb,rgb/Hoda_Asfor_0001.ppm,0.1170,0.0497,0.8517,0.8823,0.0046,0.0133
lfw,all,rgb,rgb/Holly_Hunter_0001.ppm,0.3818,0.3231,0.0856,0.0406,0.0121,0.0024
lfw,all,rgb,rgb/Holly_Hunter_0002.ppm,0.4069,0.3206,0.0979,0.0337,0.0007,0.0022
lfw,all,rgb,rgb/Holly_Hunter_0003.ppm,0.2989,0.2957,0.1557,0.0771,0.0008,0.0029
lfw,all,rgb,rgb/Holly_Hunter_0004.ppm,0.3740,0.3304,0.1031,0.0167,0.0078,0.0098
lfw,all,rgb,rgb/Holly_Hunter_0005.ppm,0.3232,0.3814,0.0644,0.0290,0.0039,0.0206
lfw,all,rgb,rgb/Holly_Hunter_0006.ppm,0.3209,0.3720,0.0946,0.0394,0.0588,0.0069
lfw,all,rgb,rgb/Holly_Hunter_0007.ppm,0.3861,0.3179,0.0755,0.0229,0.0007,0.0017
lfw,all,rgb,rgb/Holly_Robinson_Peete_0001.ppm,0.2884,0.2555,0.2215,0.0916,0.1580,0.0252
lfw,all,rgb,rgb/Hong_Myung_0001.ppm,0.3235,0.3516,0.0704,0.0353,0.0047,0.0015
lfw,all,rgb,rgb/Hootie_Johnson_0001.ppm,0.2322,0.2776,0.2517,0.1321,0.0003,0.0009
lfw,all,rgb,rgb/Hootie_Johnson_0002.ppm,0.1882,0.2043,0.3049,0.3609,0.0527,0.0000
lfw,all,rgb,rgb/Horace_Donovan_Reid_0001.ppm,0.1986,0.2437,0.2619,0.2067,0.0182,0.0027
lfw,all,rgb,rgb/Horace_Newcomb_0001.ppm,0.2492,0.2634,0.2268,0.1923,0.0050,0.0000
lfw,all,rgb,rgb/Horacio_Julio_Pina_0001.ppm,0.3596,0.3975,0.0321,0.0194,0.0344,0.0007
lfw,all,rgb,rgb/Horacio_de_Jesus_Montoya_0001.ppm,0.4274,0.2993,0.2053,0.1579,0.0028,0.0006
lfw,all,rgb,rgb/Horst_Koehler_0001.ppm,0.3353,0.3640,0.0348,0.0571,0.0405,0.0002
lfw,all,rgb,rgb/Horst_Koehler_0002.ppm,0.2345,0.2297,0.2511,0.3408,0.0411,0.0355
lfw,all,rgb,rgb/Horst_Koehler_0003.ppm,0.3991,0.3329,0.1713,0.1217,0.0035,0.0000
lfw,all,rgb,rgb/Hosni_Mubarak_0001.ppm,0.1387,0.1748,0.3135,0.3478,0.0010,0.0005
lfw,all,rgb,rgb/Hosni_Mubarak_0002.ppm,0.2242,0.2547,0.2293,0.2743,0.0009,0.0001
lfw,all,rgb,rgb/Hosni_Mubarak_0003.ppm,0.1717,0.2241,0.3024,0.4151,0.0008,0.0003
lfw,all,rgb,rgb/Hosni_Mubarak_0004.ppm,0.3380,0.4003,0.0388,0.0473,0.0368,0.6121
lfw,all,rgb,rgb/Hosni_Mubarak_0005.ppm,0.2079,0.2107,0.3387,0.2858,0.0014,0.0011
